property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen
rbh78742,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbh78742,Apartment,1050000.0,3.0,90.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,Fully equipped
rbj02165,https://immovlan.be/en/detail/duplex/for-sale/8300/knokke-heist/rbj02165,Apartment,595000.0,2.0,100.0,New,,duplex,8300.0,knokke-heist,standard,2.0,0.0,1.0,,,Super equipped
rbj02164,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbj02164,Apartment,495000.0,2.0,85.0,New,,apartment,8300.0,knokke-heist,standard,2.0,0.0,1.0,,,Super equipped
rbj27274,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbj27274,Apartment,975000.0,2.0,70.0,Fully renovated,,apartment,8300.0,knokke,standard,,1.0,1.0,1.0,No,Super equipped
rbj85947,https://immovlan.be/en/detail/penthouse/for-sale/8300/knokke-heist/rbj85947,Apartment,975000.0,2.0,70.0,,,penthouse,8300.0,knokke-heist,standard,2.0,,1.0,,,Super equipped
rbg84161,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbg84161,Apartment,1625000.0,3.0,125.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,3.0,,,,No,Super equipped
rbn73449,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbn73449,Apartment,1050000.0,3.0,79.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbi31866,https://immovlan.be/en/detail/ground-floor/for-sale/8300/knokke-heist/rbi31866,Other,999950.0,4.0,163.0,,,ground-floor,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbj48854,https://immovlan.be/en/detail/penthouse/for-sale/8300/knokke-heist/rbj48854,Apartment,975000.0,2.0,70.0,,,penthouse,8300.0,knokke-heist,standard,,,1.0,0.0,,Fully equipped
rbq10377,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbq10377,Apartment,599000.0,2.0,85.0,Excellent,,apartment,8300.0,knokke,standard,2.0,1.0,1.0,1.0,,Super equipped
rbh94606,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbh94606,Apartment,1235000.0,2.0,75.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,2.0,,,,,
rbr70797,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbr70797,Apartment,649000.0,2.0,85.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,No,
rbr89690,https://immovlan.be/en/detail/studio/for-sale/8301/duinbergen/rbr89690,Apartment,249000.0,1.0,30.0,Excellent,,studio,8301.0,duinbergen,standard,3.0,,0.0,1.0,No,
rbs17192,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs17192,Apartment,1125000.0,3.0,96.0,Fully renovated,,apartment,8300.0,knokke,standard,2.0,1.0,1.0,1.0,,
rbs25411,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbs25411,Apartment,,2.0,,New,,apartment,8300.0,knokke-heist,standard,2.0,,1.0,,No,Super equipped
rbs31365,https://immovlan.be/en/detail/duplex/for-sale/8300/knokke-heist/rbs31365,Apartment,1125000.0,3.0,110.0,,,duplex,8300.0,knokke-heist,standard,,,1.0,,,Fully equipped
rbr64488,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbr64488,Apartment,285000.0,1.0,59.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbs57942,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs57942,Apartment,785000.0,3.0,122.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,Fully equipped
rbs55108,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbs55108,Apartment,873000.0,2.0,60.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,,,1.0,1.0,,
rbt60947,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbt60947,Apartment,399000.0,1.0,58.0,,,apartment,8300.0,knokke-heist,standard,,,,,,
rbf13606,https://immovlan.be/en/detail/duplex/for-sale/8300/knokke/rbf13606,Apartment,3495000.0,4.0,194.0,Normal,,duplex,8300.0,knokke,standard,2.0,0.0,1.0,0.0,,
rbs75163,https://immovlan.be/en/detail/duplex/for-sale/8300/knokke-heist/rbs75163,Apartment,690000.0,2.0,89.0,,,duplex,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbs76010,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbs76010,Apartment,319000.0,2.0,78.0,To be renovated,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbs98993,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs98993,Apartment,1195000.0,2.0,99.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,No,
rbs91020,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbs91020,Apartment,1865000.0,4.0,174.0,,,apartment,8301.0,duinbergen,standard,3.0,,1.0,1.0,,
rbt05413,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt05413,Apartment,395000.0,2.0,66.0,,,apartment,8301.0,duinbergen,standard,3.0,,0.0,1.0,No,
rbt08257,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt08257,Apartment,395000.0,2.0,65.0,Excellent,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbj96474,https://immovlan.be/en/detail/ground-floor/for-sale/8300/knokke-heist/rbj96474,Other,895000.0,3.0,240.0,,,ground-floor,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbt09195,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt09195,Apartment,495000.0,2.0,90.0,,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbt86319,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt86319,Apartment,3495000.0,4.0,,,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbt29844,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt29844,Apartment,224000.0,,87.0,To be renovated,,apartment,8301.0,duinbergen,standard,2.0,,0.0,1.0,No,
rbt11684,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt11684,Apartment,549000.0,2.0,83.0,Excellent,,apartment,8300.0,knokke,standard,2.0,,1.0,0.0,,
rbt32400,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt32400,Apartment,775000.0,3.0,109.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,Fully equipped
rbg65523,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbg65523,Apartment,575000.0,2.0,55.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,2.0,1.0,,,,
rbt33037,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbt33037,Apartment,585000.0,2.0,89.0,To renovate,,apartment,8300.0,knokke-heist,standard,2.0,0.0,1.0,,,
rbt39816,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbt39816,Apartment,299950.0,1.0,54.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbj27289,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbj27289,Apartment,230000.0,1.0,,Fully renovated,,apartment,8301.0,duinbergen,standard,,,0.0,0.0,,
rbq20415,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbq20415,Apartment,495000.0,2.0,85.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,Fully equipped
rbt48128,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt48128,Apartment,1265000.0,3.0,121.0,Excellent,,apartment,8300.0,knokke,standard,,1.0,0.0,0.0,,Super equipped
rbt48127,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt48127,Apartment,1265000.0,3.0,121.0,Excellent,,apartment,8301.0,duinbergen,standard,,1.0,0.0,0.0,,Super equipped
rbt69498,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbt69498,Apartment,830000.0,2.0,57.0,Excellent,,apartment,8300.0,knokke-heist,standard,4.0,,1.0,,No,Super equipped
rbt47423,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt47423,Apartment,1265000.0,3.0,121.0,Fully renovated,,apartment,8301.0,duinbergen,standard,4.0,,0.0,1.0,No,
rbt73727,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt73727,Apartment,1795000.0,3.0,126.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,No,
rbs16313,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbs16313,Apartment,1295000.0,3.0,172.0,Normal,,apartment,8300.0,knokke-heist,standard,,,,,,
rbs85628,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs85628,Apartment,1295000.0,3.0,166.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,No,
vbc94888,https://immovlan.be/en/detail/duplex/for-sale/8300/knokke-heist/vbc94888,Apartment,1595000.0,3.0,172.0,Excellent,,duplex,8300.0,knokke-heist,standard,2.0,0.0,1.0,0.0,,Super equipped
rbt83426,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt83426,Apartment,460000.0,2.0,84.0,,,apartment,8301.0,duinbergen,standard,2.0,,0.0,1.0,,
rbt83629,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbt83629,Apartment,649000.0,2.0,70.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,2.0,,1.0,,No,Super equipped
rbt83950,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt83950,Apartment,575000.0,2.0,79.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbt95642,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt95642,Apartment,870000.0,3.0,102.0,New,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbt95620,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt95620,Apartment,925000.0,2.0,87.0,Fully renovated,,apartment,8301.0,duinbergen,standard,,,,,,
rbt96463,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt96463,Apartment,315000.0,1.0,29.0,Fully renovated,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbt98235,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt98235,Apartment,995000.0,5.0,137.0,,,apartment,8301.0,duinbergen,standard,3.0,,1.0,1.0,,
rbt97575,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt97575,Apartment,945000.0,2.0,86.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbt98236,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt98236,Apartment,825000.0,2.0,95.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbu00553,https://immovlan.be/en/detail/studio/for-sale/8301/duinbergen/rbu00553,Apartment,199000.0,1.0,27.0,,,studio,8301.0,duinbergen,standard,,,0.0,1.0,,
rbt98436,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt98436,Apartment,275000.0,1.0,82.0,,,apartment,8301.0,duinbergen,standard,2.0,,0.0,1.0,,
rbu04034,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu04034,Apartment,1295000.0,2.0,75.0,Excellent,,apartment,8301.0,duinbergen,standard,2.0,,1.0,0.0,,
rbu05594,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu05594,Apartment,549000.0,2.0,83.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,2.0,,1.0,,No,Super equipped
rbu04069,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu04069,Apartment,225000.0,1.0,44.0,,,apartment,8301.0,duinbergen,standard,,,1.0,1.0,Yes,
rbu04035,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu04035,Apartment,875000.0,2.0,60.0,New,,apartment,8301.0,duinbergen,standard,,,1.0,0.0,,
rbu07783,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu07783,Apartment,1090000.0,2.0,75.0,Excellent,,apartment,8301.0,duinbergen,standard,2.0,,0.0,1.0,,
rbu14189,https://immovlan.be/en/detail/duplex/for-sale/8301/duinbergen/rbu14189,Apartment,475000.0,2.0,122.0,,,duplex,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbu12898,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu12898,Apartment,599000.0,3.0,95.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbu15772,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu15772,Apartment,750000.0,2.0,105.0,Normal,,apartment,8300.0,knokke-heist,standard,,0.0,1.0,0.0,,
rbu15771,https://immovlan.be/en/detail/penthouse/for-sale/8300/knokke-heist/rbu15771,Apartment,750000.0,2.0,105.0,Normal,,penthouse,8300.0,knokke-heist,standard,,0.0,1.0,0.0,,
vwd14658,https://immovlan.be/en/detail/studio/for-sale/8300/knokke-heist/vwd14658,Apartment,40000.0,0.0,35.0,Normal,,studio,8300.0,knokke-heist,standard,,,1.0,,Yes,Fully equipped
rbu20708,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu20708,Apartment,394000.0,1.0,47.0,Fully renovated,,apartment,8301.0,duinbergen,standard,,1.0,1.0,1.0,,
rbu24517,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu24517,Apartment,599000.0,2.0,80.0,Excellent,,apartment,8300.0,knokke,standard,,,0.0,0.0,,
rbu24523,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu24523,Apartment,4695000.0,3.0,163.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,Yes,
rbu15389,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu15389,Apartment,650000.0,2.0,90.0,,,apartment,8300.0,knokke-heist,standard,2.0,,1.0,1.0,,
rbu27139,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu27139,Apartment,635000.0,3.0,111.0,,,apartment,8301.0,duinbergen,standard,3.0,,1.0,1.0,,
rbu21586,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu21586,Apartment,545000.0,2.0,82.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
rbu29023,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu29023,Apartment,495000.0,2.0,88.0,,,apartment,8301.0,duinbergen,standard,,,1.0,1.0,Yes,
rbt64503,https://immovlan.be/en/detail/penthouse/for-sale/8300/knokke-heist/rbt64503,Apartment,1695000.0,2.0,80.0,Normal,,penthouse,8300.0,knokke-heist,standard,2.0,0.0,1.0,,,Super equipped
rbu30152,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu30152,Apartment,965000.0,3.0,121.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbu30606,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu30606,Apartment,289000.0,1.0,42.0,Normal,,apartment,8300.0,knokke-heist,standard,,,,,,
rbu30159,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu30159,Apartment,1165000.0,2.0,99.0,Fully renovated,,apartment,8301.0,duinbergen,standard,,,1.0,1.0,,
rbu32444,https://immovlan.be/en/detail/studio/for-sale/8301/duinbergen/rbu32444,Apartment,355000.0,1.0,35.0,,,studio,8301.0,duinbergen,standard,3.0,,1.0,1.0,,
rbr02517,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbr02517,Apartment,1575000.0,4.0,128.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,1.0,,Super equipped
rbu36879,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu36879,Apartment,449000.0,2.0,90.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,Yes,
rbu38392,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu38392,Apartment,1095000.0,2.0,96.0,,,apartment,8301.0,duinbergen,standard,2.0,1.0,1.0,1.0,,
rbu38728,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu38728,Apartment,225000.0,1.0,42.0,,,apartment,8301.0,duinbergen,standard,2.0,,0.0,1.0,,
rbs06177,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbs06177,Apartment,575000.0,2.0,72.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbu38727,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu38727,Apartment,525000.0,3.0,82.0,,,apartment,8301.0,duinbergen,standard,,1.0,1.0,1.0,,
rbu42542,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu42542,Apartment,389000.0,2.0,73.0,,,apartment,8300.0,knokke-heist,standard,2.0,,0.0,0.0,,
rbu43549,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu43549,Apartment,235000.0,1.0,50.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,Yes,
rbu43968,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu43968,Apartment,315000.0,1.0,45.0,,,apartment,8301.0,duinbergen,standard,2.0,,0.0,1.0,,
rbu42561,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu42561,Apartment,375000.0,,,Fully renovated,,apartment,8300.0,knokke,standard,,,0.0,0.0,,
vwd15160,https://immovlan.be/en/detail/studio/for-sale/8300/knokke/vwd15160,Apartment,350000.0,0.0,32.0,To be renovated,,studio,8300.0,knokke,standard,2.0,,1.0,,,
vbd36178,https://immovlan.be/en/detail/duplex/for-sale/8300/knokke/vbd36178,Apartment,2195000.0,3.0,154.0,Excellent,,duplex,8300.0,knokke,standard,4.0,0.0,1.0,0.0,,
rbu48801,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu48801,Apartment,925000.0,2.0,87.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,3.0,,1.0,1.0,,
rbu47884,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu47884,Apartment,3995000.0,3.0,182.0,New,,apartment,8300.0,knokke-heist,standard,2.0,0.0,1.0,,No,Super equipped
rbu49115,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu49115,Apartment,540000.0,2.0,74.0,To be renovated,,apartment,8300.0,knokke,standard,,1.0,1.0,0.0,,
rbu20625,https://immovlan.be/en/detail/ground-floor/for-sale/8300/knokke-heist/rbu20625,Other,629000.0,2.0,100.0,,,ground-floor,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbu50675,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu50675,Apartment,419000.0,2.0,79.0,Fully renovated,,apartment,8301.0,duinbergen,standard,,,1.0,0.0,,
rbu50677,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu50677,Apartment,179000.0,1.0,41.0,Excellent,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,Yes,
rbu32443,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu32443,Apartment,495000.0,2.0,58.0,Fully renovated,,apartment,8301.0,duinbergen,standard,,,0.0,0.0,,
rbu51130,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu51130,Apartment,399500.0,2.0,115.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbu51648,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu51648,Apartment,325000.0,2.0,51.0,,,apartment,8301.0,duinbergen,standard,2.0,1.0,1.0,1.0,,
rbu52281,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu52281,Apartment,1595000.0,3.0,134.0,New,,apartment,8301.0,duinbergen,standard,,,1.0,1.0,,
rbu52282,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu52282,Apartment,599000.0,2.0,84.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,0.0,,
rbt96437,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt96437,Apartment,595000.0,2.0,80.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbu38726,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu38726,Apartment,298000.0,1.0,70.0,,,apartment,8301.0,duinbergen,standard,,,1.0,1.0,,
rbu56045,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu56045,Apartment,649000.0,2.0,100.0,Excellent,,apartment,8300.0,knokke-heist,standard,2.0,0.0,1.0,,,Super equipped
rbu55690,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu55690,Apartment,735000.0,2.0,68.0,Fully renovated,,apartment,8301.0,duinbergen,standard,,,0.0,1.0,,
rbu57132,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu57132,Apartment,450000.0,2.0,84.0,Fully renovated,,apartment,8300.0,knokke-heist,standard,,,,,,
rbg08040,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbg08040,Apartment,575000.0,2.0,62.0,,,apartment,8300.0,knokke-heist,standard,,,0.0,0.0,,Fully equipped
rbi29435,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbi29435,Apartment,1625000.0,3.0,125.0,,,apartment,8300.0,knokke-heist,standard,,,,,,Fully equipped
rbl60572,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbl60572,Apartment,1190000.0,2.0,86.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,Super equipped
rbi79619,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbi79619,Apartment,1625000.0,3.0,112.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbf39204,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbf39204,Apartment,575000.0,2.0,55.0,,,apartment,8300.0,knokke-heist,standard,,,0.0,0.0,,
rbg02523,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbg02523,Apartment,1235000.0,2.0,68.0,,,apartment,8300.0,knokke-heist,standard,,,0.0,0.0,,Fully equipped
rbr22829,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbr22829,Apartment,175000.0,,85.0,,,apartment,8301.0,duinbergen,standard,,,,,,
rbs18457,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs18457,Apartment,1295000.0,2.0,76.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,Super equipped
rbk34073,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbk34073,Apartment,499000.0,2.0,89.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,,,
rbk33848,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbk33848,Apartment,499000.0,2.0,89.0,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbs67373,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs67373,Apartment,2225000.0,2.0,106.0,New,,apartment,8300.0,knokke,standard,,,1.0,1.0,No,
rbs71470,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs71470,Apartment,1625000.0,3.0,125.0,,,apartment,8300.0,knokke,standard,4.0,1.0,1.0,0.0,,
rbh07749,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbh07749,Apartment,625000.0,2.0,75.0,Excellent,,apartment,8300.0,knokke,standard,2.0,1.0,1.0,0.0,,Super equipped
rbs86468,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs86468,Apartment,530000.0,4.0,114.0,To be renovated,,apartment,8300.0,knokke,standard,3.0,,1.0,0.0,,Fully equipped
rbs14596,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbs14596,Apartment,224000.0,,,,,apartment,8301.0,duinbergen,standard,,,0.0,0.0,No,
rbs87859,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbs87859,Apartment,585000.0,2.0,91.0,Fully renovated,,apartment,8300.0,knokke,standard,2.0,,1.0,0.0,,
rbt17949,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbt17949,Apartment,695000.0,2.0,,,,apartment,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbt30716,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt30716,Apartment,635000.0,1.0,62.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,No,
rbt32399,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt32399,Apartment,1195000.0,4.0,199.0,Excellent,,apartment,8300.0,knokke,standard,2.0,1.0,1.0,0.0,,Super equipped
rbt46010,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt46010,Apartment,575000.0,2.0,50.0,Excellent,,apartment,8300.0,knokke,standard,,,0.0,0.0,No,
rbs62669,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbs62669,Apartment,379000.0,2.0,,,,apartment,8301.0,duinbergen,standard,,,1.0,0.0,No,
rbt43028,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbt43028,Apartment,475000.0,2.0,,,,apartment,8301.0,duinbergen,standard,,,1.0,0.0,,
rbm94322,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbm94322,Apartment,1100000.0,2.0,110.0,,,apartment,8301.0,duinbergen,standard,,,1.0,0.0,No,
rbt83320,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt83320,Apartment,895000.0,2.0,80.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbt08380,https://immovlan.be/en/detail/penthouse/for-sale/8300/knokke-heist/rbt08380,Apartment,575000.0,2.0,73.0,,,penthouse,8300.0,knokke-heist,standard,,,1.0,0.0,,
rbp36523,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbp36523,Apartment,315000.0,,,Fully renovated,,apartment,8301.0,duinbergen,standard,,,0.0,1.0,No,
rbt95644,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt95644,Apartment,299000.0,1.0,49.0,Excellent,,apartment,8300.0,knokke,standard,,,0.0,0.0,,
rbt97097,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt97097,Apartment,1495000.0,3.0,90.0,Normal,,apartment,8300.0,knokke,standard,,1.0,1.0,0.0,No,
rbu36853,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu36853,Apartment,660000.0,2.0,85.0,Excellent,,apartment,8300.0,knokke,standard,,,1.0,0.0,,
rbt79874,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbt79874,Apartment,375000.0,2.0,73.0,,,apartment,8300.0,knokke,standard,,,0.0,0.0,,
rbu42560,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu42560,Apartment,1295000.0,2.0,68.0,Excellent,,apartment,8300.0,knokke,standard,2.0,,1.0,1.0,,
rbu05969,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu05969,Apartment,225000.0,1.0,32.0,,,apartment,8301.0,duinbergen,standard,,,0.0,0.0,,
rbu55733,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu55733,Apartment,275000.0,1.0,70.0,Excellent,,apartment,8301.0,duinbergen,standard,,,0.0,0.0,,
rbu58488,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu58488,Apartment,859000.0,3.0,120.0,,,apartment,8301.0,duinbergen,standard,2.0,,1.0,1.0,,
