property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU58897,Heiken,2870.0,House,Residence,495000.0,3.0,200.0,0,0,0,1,15.0,1,3.0,0,New
RBU58896,Heiken,2870.0,House,Residence,495000.0,3.0,205.0,0,0,0,1,15.0,1,3.0,0,New
RBU58893,Heiken,2870.0,House,Residence,495000.0,3.0,202.0,0,0,0,1,13.0,1,3.0,0,New
RBU58899,Heiken,2870.0,House,Residence,510000.0,3.0,210.0,0,0,0,1,16.0,1,3.0,0,New
RBU58900,Heiken,2870.0,House,Residence,560000.0,3.0,254.0,0,0,0,1,20.0,1,3.0,0,New
RBU51436,Peperstraat 34-36,2440.0,Apartment,Apartment,223000.0,1.0,65.0,0,0,0,1,16.0,0,2.0,0,New
RBU51434,Peperstraat 34-36,2440.0,Apartment,Apartment,228150.0,1.0,67.0,0,0,0,1,16.0,0,2.0,0,New
RBU51400,Peperstraat 34-36,2440.0,Apartment,Apartment,238400.0,1.0,71.0,0,0,0,1,19.0,0,2.0,0,New
RBU51382,Peperstraat 34-36,2440.0,Apartment,Apartment,248300.0,1.0,80.0,0,0,0,1,9.0,0,2.0,0,New
RBU51385,Peperstraat 34-36,2440.0,Apartment,Apartment,253300.0,1.0,79.0,0,0,0,1,9.0,0,2.0,0,New
RBU51401,Peperstraat 34-36,2440.0,Apartment,Apartment,254000.0,1.0,81.0,0,0,0,1,28.0,0,2.0,0,New
RBU51447,Peperstraat 34-36,2440.0,Apartment,Apartment,248300.0,2.0,77.0,0,0,0,1,12.0,0,2.0,0,New
RBU51441,Peperstraat 34-36,2440.0,Apartment,Apartment,248300.0,2.0,82.0,0,0,0,1,6.0,0,2.0,0,New
RBU51440,Peperstraat 34-36,2440.0,Apartment,Apartment,248300.0,2.0,76.0,0,0,0,1,12.0,0,2.0,0,New
RBU51439,Peperstraat 34-36,2440.0,Apartment,Apartment,248350.0,2.0,77.0,0,0,0,1,12.0,0,2.0,0,New
RBU51455,Peperstraat 34-36,2440.0,Apartment,Apartment,258400.0,2.0,79.0,0,0,0,1,12.0,0,2.0,0,New
RBU51453,Peperstraat 34-36,2440.0,Apartment,Apartment,258450.0,2.0,79.0,0,0,0,1,12.0,0,2.0,0,New
RBU51443,Peperstraat 34-36,2440.0,Apartment,Apartment,258450.0,2.0,80.0,0,0,0,1,12.0,0,2.0,0,New
RBU51449,Peperstraat 34-36,2440.0,Apartment,Apartment,258500.0,2.0,82.0,0,0,0,1,12.0,0,2.0,0,New
RBU51435,Peperstraat 34-36,2440.0,Apartment,Apartment,258500.0,2.0,77.0,0,0,0,1,16.0,0,2.0,0,New
RBU51433,Peperstraat 34-36,2440.0,Apartment,Apartment,263600.0,2.0,80.0,0,0,0,1,17.0,0,2.0,0,New
RBU51387,Peperstraat 34-36,2440.0,Apartment,Apartment,293800.0,2.0,92.0,0,0,0,1,10.0,0,2.0,0,New
RBU51397,Peperstraat 34-36,2440.0,Apartment,Apartment,294150.0,2.0,84.0,0,0,0,1,27.0,0,2.0,0,New
RBU51384,Peperstraat 34-36,2440.0,Apartment,Apartment,298850.0,2.0,93.0,0,0,0,1,10.0,0,2.0,0,New
RBU51406,Peperstraat 34-36,2440.0,Apartment,Apartment,319200.0,2.0,100.0,0,0,0,1,13.0,0,2.0,0,New
RBU51414,Peperstraat 34-36,2440.0,Apartment,Apartment,319250.0,2.0,100.0,0,0,0,1,13.0,0,2.0,0,New
RBU51429,Peperstraat 34-36,2440.0,Apartment,Apartment,329350.0,2.0,103.0,0,0,0,1,13.0,0,2.0,0,New
RBU51426,Peperstraat 34-36,2440.0,Apartment,Apartment,329400.0,2.0,100.0,0,0,0,1,18.0,0,2.0,0,New
RBU51423,Peperstraat 34-36,2440.0,Apartment,Apartment,329400.0,2.0,100.0,0,0,0,1,17.0,0,2.0,0,New
RBU51420,Peperstraat 34-36,2440.0,Apartment,Apartment,329450.0,2.0,101.0,0,0,0,1,17.0,0,2.0,0,New
RBU51411,Peperstraat 34-36,2440.0,Apartment,Apartment,334500.0,2.0,103.0,0,0,0,1,17.0,0,2.0,0,New
RBU51425,Peperstraat 34-36,2440.0,Apartment,Apartment,334600.0,2.0,100.0,0,0,0,1,23.0,0,2.0,0,New
RBU51424,Peperstraat 34-36,2440.0,Apartment,Apartment,334600.0,2.0,106.0,0,0,0,1,13.0,0,2.0,0,New
RBU51415,Peperstraat 34-36,2440.0,Apartment,Apartment,339450.0,2.0,106.0,0,0,0,1,13.0,0,2.0,0,New
RBU51432,Peperstraat 34-36,2440.0,Apartment,Apartment,339550.0,2.0,103.0,0,0,0,1,18.0,0,2.0,0,New
RBU51431,Peperstraat 34-36,2440.0,Apartment,Apartment,339550.0,2.0,100.0,0,0,0,1,18.0,0,2.0,0,New
RBU51399,Peperstraat 34-36,2440.0,Apartment,Apartment,339850.0,2.0,99.0,0,0,0,1,31.0,0,2.0,0,New
RBU51430,Peperstraat 34-36,2440.0,Apartment,Apartment,344600.0,2.0,106.0,0,0,0,1,17.0,0,2.0,0,New
RBU51383,Peperstraat 34-36,2440.0,Apartment,Apartment,344700.0,2.0,104.0,0,0,0,1,21.0,0,2.0,0,New
RBU51386,Peperstraat 34-36,2440.0,Apartment,Apartment,349700.0,2.0,104.0,0,0,0,1,21.0,0,2.0,0,New
RBU51402,Peperstraat 34-36,2440.0,Apartment,Apartment,349850.0,2.0,103.0,0,0,0,1,28.0,0,2.0,0,New
RBU51392,Peperstraat 34-36,2440.0,Apartment,Apartment,354700.0,2.0,109.0,0,0,0,1,17.0,0,2.0,0,New
RBU51421,Peperstraat 34-36,2440.0,Apartment,Apartment,354850.0,2.0,109.0,0,0,0,1,22.0,0,2.0,0,New
RBU51413,Peperstraat 34-36,2440.0,Apartment,Apartment,354900.0,2.0,109.0,0,0,0,1,22.0,0,2.0,0,New
RBU51395,Peperstraat 34-36,2440.0,Apartment,Apartment,359700.0,2.0,109.0,0,0,0,1,17.0,0,2.0,0,New
RBU51398,Peperstraat 34-36,2440.0,Apartment,Apartment,365100.0,2.0,109.0,0,0,0,1,28.0,0,2.0,0,New
RBU51391,Peperstraat 34-36,2440.0,Apartment,Apartment,380000.0,2.0,117.0,0,0,0,1,17.0,0,2.0,0,New
RBU51388,Peperstraat 34-36,2440.0,Apartment,Apartment,380000.0,2.0,118.0,0,0,0,1,17.0,0,2.0,0,New
RBU51394,Peperstraat 34-36,2440.0,Apartment,Apartment,385000.0,2.0,117.0,0,0,0,1,17.0,0,2.0,0,New
RBU51442,Peperstraat 34-36,2440.0,Apartment,Apartment,293800.0,3.0,95.0,0,0,0,1,7.0,0,2.0,0,New
RBU51451,Peperstraat 34-36,2440.0,Apartment,Apartment,298800.0,3.0,95.0,0,0,0,1,7.0,0,2.0,0,New
RBU51393,Peperstraat 34-36,2440.0,Apartment,Apartment,400600.0,3.0,125.0,0,0,0,1,26.0,0,2.0,0,New
RBU51396,Peperstraat 34-36,2440.0,Apartment,Apartment,415600.0,3.0,125.0,0,0,0,1,26.0,0,2.0,0,New
RBU51403,Peperstraat 34-36,2440.0,Apartment,Apartment,416000.0,3.0,121.0,0,0,0,1,39.0,0,2.0,0,New
RBU51374,Peperstraat 34-37,2440.0,Apartment,Apartment,430700.0,3.0,140.0,0,0,0,1,13.0,0,2.0,0,New
RBU51373,Peperstraat 34-36,2440.0,Apartment,Apartment,430700.0,3.0,140.0,0,0,0,1,13.0,0,2.0,0,New
RBU51375,Peperstraat 34-38,2440.0,Apartment,Apartment,435700.0,3.0,140.0,0,0,0,1,13.0,0,2.0,0,New
RBU48955,de Veldoven 40103,2310.0,Apartment,Apartment,257000.0,1.0,64.0,0,0,0,1,24.0,0,4.0,0,New
RBU48957,Gammersplein 20103,2310.0,Apartment,Apartment,287000.0,1.0,79.0,0,0,0,1,11.0,0,4.0,0,New
RBU48956,de Veldoven 40104,2310.0,Apartment,Apartment,335000.0,2.0,90.0,0,0,0,1,17.0,1,4.0,0,New
RBU48953,de Klampoven 10102,2310.0,Apartment,Apartment,379000.0,2.0,109.0,0,0,0,1,11.0,0,4.0,0,New
RBU48954,de Klampoven 150102,2310.0,Apartment,Apartment,465000.0,2.0,137.0,0,0,0,1,13.0,0,4.0,0,New
RBU48958,Gammersplein 20205,2310.0,Apartment,Apartment,382000.0,3.0,107.0,0,0,0,1,12.0,0,4.0,0,New
RBU48655,de Klampoven 11,2310.0,Apartment,Apartment,567000.0,3.0,181.0,0,0,0,1,36.0,0,4.0,0,New
RBU60711,Winkelomseheide 158,2440.0,Apartment,Apartment,200000.0,2.0,64.0,0,0,0,1,18.0,1,2.0,0,New
RBU60710,Winkelomseheide 158,2440.0,Apartment,Apartment,200000.0,2.0,63.0,0,0,0,1,18.0,1,2.0,0,New
RBU60708,Winkelomseheide 158,2440.0,Apartment,Apartment,275000.0,2.0,100.0,0,0,0,1,18.0,1,2.0,0,New
RBU60709,Winkelomseheide 158,2440.0,Apartment,Apartment,285000.0,2.0,102.0,0,0,0,1,18.0,1,2.0,0,New
RBU60707,Winkelomseheide 158,2440.0,Apartment,Apartment,310000.0,2.0,100.0,0,0,0,1,23.0,1,2.0,0,New
RBU62748,Minderhoutdorp 21A,2322.0,House,Residence,545000.0,3.0,181.0,0,0,0,1,13.0,1,3.0,0,New
RBU62747,Minderhoutdorp 19,2322.0,House,Residence,545000.0,3.0,168.0,0,0,0,1,13.0,1,3.0,0,New
RBU62749,,2322.0,House,Residence,5000.0,4.0,171.0,0,0,0,1,13.0,1,3.0,0,New
RBU62746,,2322.0,House,Residence,5000.0,4.0,174.0,0,0,0,1,13.0,1,3.0,0,New
RBU61020,Olensweg 56,2200.0,Apartment,Apartment,263000.0,1.0,79.0,0,0,0,1,14.0,1,4.0,0,New
RBU61018,Olenseweg 56,2200.0,Apartment,Apartment,259000.0,1.0,77.0,0,0,0,1,14.0,1,4.0,0,New
RBU61016,Olenseweg 56,2200.0,Apartment,Apartment,269000.0,1.0,82.0,0,0,0,1,10.0,1,4.0,0,New
RBU61012,Olenseweg 56,2200.0,Apartment,Apartment,240000.0,1.0,69.0,0,0,0,1,29.0,1,4.0,0,New
RBU61006,Olenseweg 56,2200.0,Apartment,Apartment,315000.0,2.0,100.0,0,0,0,1,10.0,1,4.0,0,New
RBU61007,Olenseweg 56,2200.0,Apartment,Apartment,329000.0,2.0,104.0,0,0,0,1,19.0,1,4.0,0,New
RBU61019,Olenseweg 56,2200.0,Apartment,Apartment,270000.0,2.0,80.0,0,0,0,1,11.0,1,4.0,0,New
RBU61017,Olenseweg 56,2200.0,Apartment,Apartment,295000.0,2.0,94.0,0,0,0,1,13.0,1,4.0,0,New
RBU61015,Olenseweg 56,2200.0,Apartment,Apartment,299000.0,2.0,85.0,0,0,0,1,20.0,1,4.0,0,New
RBU61014,Olensenweg 56,2200.0,Apartment,Apartment,275000.0,2.0,89.0,0,0,0,1,11.0,1,4.0,0,New
RBU61009,Olenseweg 56,2200.0,Apartment,Apartment,309000.0,2.0,101.0,0,0,0,1,15.0,1,4.0,0,New
RBU61005,Olensenweg 56,2200.0,Apartment,Apartment,345000.0,2.0,105.0,0,0,0,1,19.0,1,4.0,0,New
RBU61021,Olenseweg 56,2200.0,Apartment,Apartment,375000.0,3.0,114.0,0,0,0,1,35.0,1,4.0,0,New
RBU61022,Olenseweg 56,2200.0,Apartment,Apartment,415000.0,3.0,132.0,0,0,0,1,24.0,1,4.0,0,New
RBU61013,Olenseweg 56,2200.0,Apartment,Apartment,345000.0,3.0,112.0,0,0,0,1,17.0,1,4.0,0,New
RBU61011,Olensweg 56,2200.0,Apartment,Apartment,339000.0,3.0,104.0,0,0,0,1,21.0,1,4.0,0,New
RBU61008,Olenseweg 56,2200.0,Apartment,Apartment,375000.0,3.0,124.0,0,0,0,1,24.0,1,4.0,0,New
RBU45931,Stationsstraat 16,2830.0,Apartment,Apartment,209000.0,1.0,65.0,0,0,0,1,7.0,0,4.0,0,New
RBU45936,Stationsstraat 16,2830.0,Apartment,Apartment,210000.0,1.0,65.0,0,0,0,1,11.0,0,4.0,0,New
RBU45930,Stationsstraat 16,2830.0,Apartment,Apartment,220000.0,1.0,66.0,0,0,0,1,20.0,0,4.0,0,New
RBU45940,Stationsstraat 16,2830.0,Apartment,Apartment,285000.0,1.0,65.0,0,0,0,1,11.0,0,4.0,0,New
RBU45932,Stationsstraat 16,2830.0,Apartment,Apartment,269000.0,2.0,82.0,0,0,0,1,15.0,1,4.0,0,New
RBU45935,Stationsstraat 16,2830.0,Apartment,Apartment,280000.0,2.0,88.0,0,0,0,1,9.0,0,4.0,0,New
RBU45934,Stationsstraat 16,2830.0,Apartment,Apartment,280000.0,2.0,90.0,0,0,0,1,10.0,0,4.0,0,New
RBU45933,Stationsstraat 16,2830.0,Apartment,Apartment,280000.0,2.0,90.0,0,0,0,1,14.0,1,4.0,0,New
RBU45941,Stationsstraat 16,2830.0,Apartment,Apartment,285000.0,2.0,93.0,0,0,0,1,11.0,0,4.0,0,New
RBU45939,Stationsstraat 16,2830.0,Apartment,Apartment,285000.0,2.0,88.0,0,0,0,1,9.0,0,4.0,0,New
RBU45938,Stationsstraat 16,2830.0,Apartment,Apartment,285000.0,2.0,90.0,0,0,0,1,10.0,0,4.0,0,New
RBU45943,Stationsstraat 16,2830.0,Apartment,Apartment,515000.0,3.0,141.0,0,0,0,1,51.0,0,4.0,0,New
RBU66944,Brederodestraat 184-188 V3,2018.0,Apartment,Apartment,235000.0,3.0,100.0,0,0,0,1,17.0,0,3.0,0,To be renovated
RBU66949,Lange Lozanastraat 217A V6,2018.0,Apartment,Penthouse,465000.0,2.0,116.0,0,0,0,1,7.0,0,2.0,0,New
RBU66940,Lange Lozanastraat 217A V5,2018.0,Apartment,Apartment,450000.0,2.0,116.0,0,0,0,1,7.0,0,2.0,0,New
RBU66941,Lange Lozanastraat 217A V6,2018.0,Apartment,Apartment,465000.0,2.0,116.0,0,0,0,1,7.0,0,2.0,0,New
RBU66938,Lange Lozanastraat 217A GLVL,2018.0,Apartment,Ground floor,650000.0,3.0,139.0,0,0,0,1,24.0,1,2.0,0,Normal
RBU66931,Ballaarstraat 98 302,2018.0,Apartment,Apartment,245000.0,2.0,77.0,0,0,0,1,5.0,0,2.0,0,To be renovated
RBU55477,Bassinstraat 10 1.2,2850.0,Apartment,Apartment,389000.0,2.0,136.0,0,0,0,1,,0,,0,Normal
RBU66937,Pourbusstraat 17 301,2000.0,Apartment,Apartment,465000.0,2.0,102.0,1,0,0,1,,0,2.0,0,Excellent
RBU66939,Lange Lozanastraat 217A V4,2018.0,Apartment,Apartment,440000.0,2.0,116.0,0,0,0,1,7.0,0,3.0,0,Normal
RBU66934,Griefjes 10,2270.0,House,Residence,649000.0,4.0,182.0,0,0,0,1,,1,4.0,0,Excellent
RBU55824,Vijfhuizenstraat 9,2260.0,House,Residence,,3.0,141.0,1,0,0,1,,1,3.0,0,New
RBU38122,Sterrenstraat 54-56,2500.0,Apartment,Apartment,,1.0,84.0,0,0,0,1,11.0,0,2.0,0,New
RBU38120,Sterrenstraat 54-56,2500.0,Apartment,Apartment,269000.0,1.0,84.0,0,0,0,1,11.0,0,2.0,0,New
RBU38121,Sterrenstraat 54-56,2500.0,Apartment,Apartment,,1.0,86.0,0,0,0,1,12.0,0,2.0,0,New
RBU38117,Sterrenstraat 54-56,2500.0,Apartment,Apartment,274000.0,1.0,84.0,0,0,0,1,11.0,0,2.0,0,New
RBU38116,Sterrenstraat 54-56,2500.0,Apartment,Apartment,279000.0,1.0,84.0,0,0,0,1,12.0,0,2.0,0,New
RBU38136,Sterrenstraat 54-56,2500.0,Apartment,Apartment,,2.0,103.0,0,0,0,1,40.0,0,2.0,0,New
RBU38135,Sterrenstraat 54-56,2500.0,Apartment,Apartment,344000.0,2.0,99.0,0,0,0,1,39.0,0,2.0,0,New
RBU38132,Sterrenstraat 54-56,2500.0,Apartment,Apartment,,2.0,126.0,0,0,0,1,31.0,0,2.0,0,New
RBU38131,Sterrenstraat 54-56,2500.0,Apartment,Apartment,459000.0,2.0,126.0,0,0,0,1,31.0,0,2.0,0,New
RBU38130,Sterrenstraat 54-56,2500.0,Apartment,Apartment,,2.0,100.0,0,0,0,1,39.0,0,2.0,0,New
RBU38124,Sterrenstraat 54-56,2500.0,Apartment,Ground floor,332000.0,2.0,97.0,0,0,0,1,16.0,1,2.0,0,New
RBU38134,Sterrenstraat 54-56,2500.0,Apartment,Ground floor,394000.0,3.0,118.0,0,0,0,1,61.0,1,2.0,0,New
RBU38133,Sterrenstraat 54-56,2500.0,Apartment,Ground floor,,3.0,111.0,0,0,0,1,37.0,1,2.0,0,New
RBU38127,,2500.0,Apartment,Ground floor,,3.0,121.0,0,0,0,1,37.0,1,2.0,0,New
RBU38125,Sterrenstraat 54-56,2500.0,Apartment,Ground floor,384000.0,3.0,120.0,0,0,0,1,37.0,1,2.0,0,New
RBU38123,Sterrenstraat 54-56,2500.0,Apartment,Penthouse,264000.0,1.0,74.0,0,0,0,1,18.0,0,2.0,0,New
RBU38119,Sterrenstraat 54-56,2500.0,Apartment,Penthouse,259000.0,1.0,74.0,0,0,0,1,18.0,0,2.0,0,New
RBU38118,Sterrenstraat 54-56,2500.0,Apartment,Penthouse,279000.0,1.0,74.0,0,0,0,1,21.0,0,2.0,0,New
RBU38126,Sterrenstraat 54-56,2500.0,Apartment,Penthouse,499000.0,2.0,140.0,0,0,0,1,36.0,0,2.0,0,New
RBU38137,Sterrenstraat 54-56,2500.0,Apartment,Penthouse,549000.0,2.0,153.0,0,0,0,1,51.0,0,2.0,0,New
RBU40233,Lintsesteenweg 50,2550.0,House,Residence,446000.0,3.0,165.0,0,0,0,1,7.0,1,3.0,0,New
RBU40225,Lintsesteenweg 50,2550.0,House,Residence,471000.0,3.0,169.0,0,0,0,1,7.0,1,3.0,0,New
RBU40231,Lintsesteenweg 50,2550.0,House,Residence,491000.0,3.0,169.0,0,0,0,1,7.0,1,3.0,0,New
RBU40234,Lintsesteenweg 50,2550.0,House,Residence,459000.0,3.0,169.0,0,0,0,1,7.0,1,3.0,0,New
RBU40223,Lintsesteenweg 50,2550.0,House,Residence,440000.0,3.0,165.0,0,0,0,1,7.0,1,3.0,0,New
RBU55982,Nijverheidsstraat 1A,2280.0,House,Residence,421605.0,3.0,183.0,0,0,0,1,16.0,1,3.0,0,New
RBU55983,Nijverheidsstraat 1B,2280.0,House,Residence,411336.0,4.0,171.0,0,0,0,1,25.0,1,3.0,0,New
RBU55468,Hoge Brugstraat 25,2220.0,House,Residence,417000.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55460,Hoge Brugstraat 25,2220.0,House,Residence,444706.0,4.0,208.0,0,0,0,1,,1,,0,New
RBU55463,Hoge Brugstraat 25,2220.0,House,Residence,445000.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55472,Trambruglei,2220.0,House,Residence,445303.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55467,Hoge Brugstraat 25,2220.0,House,Residence,455000.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55471,Hoge Brugstraat 25,2220.0,House,Residence,466978.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55462,Hoge Brugstraat 25,2220.0,House,Residence,468156.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55461,Hoge Brugstraat 25,2220.0,House,Residence,470000.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55469,Trambruglei,2220.0,House,Residence,478985.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55466,Trambruglei,2220.0,House,Residence,495858.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU55473,Hoge Brugstraat 25,2220.0,House,Residence,499000.0,4.0,221.0,0,0,0,1,,1,,0,New
RBU55459,Hoge Brugstraat 25,2220.0,House,Residence,500510.0,4.0,183.0,0,0,0,1,,1,,0,New
RBU36148,Diepvenneke 44 B,2350.0,House,Residence,615000.0,4.0,282.0,0,0,0,1,24.0,1,3.0,0,New
RBU32449,Burgemeester J. Van Aperenstraat 58a,2320.0,House,Residence,569000.0,4.0,206.0,0,0,0,1,18.0,1,3.0,0,New
RBU32448,Burgemeester J. Van Aperenstraat 56b,2320.0,House,Residence,569000.0,4.0,212.0,0,0,0,1,18.0,1,3.0,0,New
RBU32450,Burgemeester J. Van Aperenstraat 58b,2320.0,House,Residence,589000.0,4.0,185.0,0,0,0,1,18.0,1,3.0,0,New
RBU32447,Burgemeester J. Van Aperenstraat 56a,2320.0,House,Residence,589000.0,4.0,182.0,0,0,0,1,18.0,1,3.0,0,New
RBT30851,Stationsstraat 33,2590.0,House,Residence,325000.0,2.0,118.0,1,0,0,1,17.0,1,3.0,0,New
RBT30841,Stationsstraat 33,2590.0,House,Residence,399000.0,3.0,151.0,1,0,0,1,16.0,1,3.0,0,New
RBT30849,Stationsstraat 33,2590.0,House,Residence,373000.0,3.0,135.0,1,0,0,1,17.0,1,3.0,0,New
RBT30848,Stationsstraat 33,2590.0,House,Residence,399000.0,3.0,156.0,1,0,0,1,18.0,1,3.0,0,New
RBT30846,Stationsstraat 33,2590.0,House,Residence,383000.0,3.0,138.0,1,0,0,1,17.0,1,3.0,0,New
RBT30845,Stationsstraat 33,2590.0,House,Residence,379000.0,3.0,138.0,1,0,0,1,18.0,1,3.0,0,New
RBT30843,Stationsstraat 33,2590.0,House,Residence,347000.0,3.0,133.0,1,0,0,1,17.0,1,3.0,0,New
RBT30842,Stationsstraat 33,2590.0,House,Residence,347000.0,3.0,137.0,1,0,0,1,17.0,1,3.0,0,New
RBU32495,Geelsebaan 51,2430.0,Apartment,Apartment,250000.0,1.0,89.0,0,0,0,1,10.0,0,,0,New
RBU32493,Geelsebaan 51,2430.0,Apartment,Apartment,289000.0,2.0,98.0,0,0,0,1,27.0,0,,0,New
RBU32494,Geelsebaan 51,2430.0,Apartment,Apartment,339000.0,2.0,114.0,0,0,0,1,15.0,0,,0,New
RBU32498,Geelsebaan 51,2430.0,Apartment,Apartment,389000.0,3.0,133.0,0,0,0,1,38.0,0,,0,New
RBU32492,Geelsebaan 51,2430.0,Apartment,Ground floor,341000.0,2.0,112.0,0,0,0,1,26.0,1,,0,New
RBU32491,Geelsebaan 51,2430.0,Apartment,Ground floor,345000.0,2.0,113.0,0,0,0,1,16.0,1,,0,New
RBU32496,Geelsebaan 51,2430.0,Apartment,Penthouse,315000.0,2.0,103.0,0,0,0,1,35.0,0,,0,New
RBU32497,Geelsebaan 51,2430.0,Apartment,Penthouse,369000.0,3.0,110.0,0,0,0,1,37.0,0,,0,New
RBU38142,Boomlaarstraat 3,2500.0,Apartment,Apartment,239000.0,1.0,67.0,0,0,0,1,10.0,0,2.0,0,New
RBU38140,Boomlaarstraat 3,2500.0,Apartment,Apartment,339000.0,2.0,97.0,0,0,0,1,7.0,0,2.0,0,New
RBU38139,Boomlaarstraat 3,2500.0,Apartment,Ground floor,312000.0,2.0,87.0,0,0,0,1,12.0,1,2.0,0,New
RBU38138,Boomlaarstraat 3,2500.0,Apartment,Ground floor,451000.0,3.0,141.0,0,0,0,1,9.0,1,2.0,0,New
RBU38144,Boomlaarstraat 3,2500.0,Apartment,Penthouse,270000.0,1.0,71.0,0,0,0,1,13.0,0,2.0,0,New
RBU38143,Boomlaarstraat 3,2500.0,Apartment,Penthouse,335000.0,2.0,92.0,0,0,0,1,14.0,0,2.0,0,New
RBU38141,Boomlaarstraat 3,2500.0,Apartment,Studio,170000.0,,47.0,0,0,0,1,2.0,0,2.0,0,New
RBU66796,Ternesselei 219,2160.0,House,Residence,525000.0,4.0,189.0,1,0,0,1,,1,4.0,0,Normal
RBU66800,Leest-Dorp 19,2811.0,House,Residence,339000.0,3.0,140.0,0,0,0,1,,1,2.0,0,New
RBU66858,Dorp 37,2275.0,House,Residence,285000.0,0.0,189.0,0,0,0,0,,0,,0,To be renovated
RBU66797,Leest-Dorp 19,2800.0,House,Residence,339000.0,3.0,140.0,0,0,0,1,,1,2.0,0,New
RBU66883,Dennenlaan 16,2290.0,House,Residence,337000.0,4.0,175.0,0,0,0,1,,1,4.0,0,To be renovated
RBU66913,Rattenbergstraat 7a,2820.0,House,Villa,845000.0,4.0,230.0,0,0,0,0,,0,4.0,0,
RBU66881,De Francqueslei 184,2100.0,House,Residence,285000.0,3.0,142.0,0,0,0,0,,1,,0,Normal
RBU66815,Poelstraatje 7,2200.0,House,Residence,545000.0,6.0,354.0,0,0,0,1,,1,4.0,0,To be renovated
RBU66857,Schoolstraat 7,2200.0,House,Residence,238000.0,2.0,80.0,0,0,0,0,,0,,0,Normal
RBU66856,Hulseinde 30,2200.0,House,Residence,535000.0,3.0,242.0,0,0,0,1,25.0,0,,0,New
RBU66806,Hildering 88,2290.0,House,Residence,499000.0,4.0,258.0,0,0,0,1,,1,4.0,0,Normal
RBU66818,Bevrijdingslaan 114,2450.0,House,Residence,275000.0,3.0,,0,0,0,0,,0,2.0,0,
RBU66868,Blancefloerlaan 41,2050.0,Apartment,Apartment,299000.0,3.0,,0,0,0,1,1.0,0,,0,
RBU66871,Leopoldstraat 37,2570.0,House,Residence,295000.0,3.0,437.0,0,0,0,1,,1,,0,To be renovated
RBU66882,Karel Mestdaghplein 11 401,2610.0,Apartment,Apartment,239000.0,1.0,96.0,0,0,0,1,3.0,0,,0,Normal
RBU66861,Rozendaal 36 B,2440.0,Apartment,Apartment,195000.0,1.0,59.0,0,0,0,1,24.0,0,4.0,0,Excellent
RBU66855,Gebroeders De Wachterstraat 3,2610.0,Apartment,Apartment,245000.0,2.0,96.0,0,0,0,0,,0,,0,Fully renovated
RBU66812,Oostmalsesteenweg 32,2310.0,House,Residence,379000.0,4.0,177.0,0,0,0,0,,1,,0,
RBU66859,Lemmekensbaan 23,2980.0,House,Residence,218000.0,2.0,60.0,0,0,0,0,,0,,0,Normal
RBU66667,Elzenlaan 14,2500.0,House,Residence,249000.0,3.0,118.0,0,0,0,0,,1,2.0,0,To be renovated
RBU66715,Klein Heiken 129,2180.0,House,Residence,399000.0,3.0,220.0,0,0,0,0,,0,3.0,0,
RBU66665,Kempenlaan 1,2520.0,House,Residence,599000.0,3.0,253.0,0,0,0,0,,1,4.0,0,Excellent
RBU66664,Antwerpsestraat 49 301,2500.0,Apartment,Penthouse,279000.0,1.0,85.0,0,0,0,1,8.0,0,2.0,0,Excellent
RBU66643,Pastoor Van der Auwerastraat 70,2640.0,House,Residence,419000.0,3.0,181.0,0,0,0,0,,0,2.0,0,Normal
RBU66647,Koraalstraat 3,2950.0,House,Residence,450000.0,4.0,228.0,0,0,0,0,,1,2.0,0,New
RBU66629,Hoevelaan 13,2570.0,House,Residence,479000.0,3.0,175.0,0,0,0,1,,1,,0,Normal
RBU66744,Oude Liersebaan 183,2570.0,House,Bungalow,555000.0,2.0,162.0,0,0,0,0,,0,4.0,0,
RBU66666,,2500.0,Apartment,Apartment,385000.0,3.0,103.0,0,0,0,1,12.0,0,2.0,0,Excellent
RBU66649,Oude Kruisstraat 21,2235.0,House,Residence,249000.0,3.0,169.0,0,0,0,1,,1,4.0,0,To be renovated
RBU66663,Diepenbroekstraat 15,2500.0,House,Residence,417476.0,3.0,185.0,0,0,0,1,13.0,1,3.0,0,New
RBU66644,Cyriel Buyssestraat 34,2020.0,Apartment,Apartment,250000.0,2.0,84.0,0,0,0,1,1.0,0,2.0,0,Normal
RBU65973,Vrijheid 55,2320.0,House,Residence,,4.0,507.0,0,0,0,1,,1,2.0,0,Normal
